vote_decision,year,ons_const_code,constituency_name,under_30,over_65,age,gender,left_right,weight
Labour,2017,E14000592,Brent Nort,43.03648703340494,11.99293297219887,32,Male,4,1.5474100398894268
Labour,2017,E14000592,Brent Nort,43.03648703340494,11.99293297219887,47,Male,10,2.018884551924329
Labour,2017,E14000592,Brent Nort,43.03648703340494,11.99293297219887,,Female,,
Conservatives,2017,E14000592,Brent Nort,43.03648703340494,11.99293297219887,58,Female,7,2.2933819690949773
Conservatives,2017,E14000592,Brent Nort,43.03648703340494,11.99293297219887,71,Male,6,2.573797264881828
Labour,2017,E14000639,Cities of,37.6809090909091,11.94181818181818,51,Male,4,0.6267492526459908
Conservatives,2017,E14000639,Cities of,37.6809090909091,11.94181818181818,70,Female,7,0.8332285458444892
Labour,2017,E14000639,Cities of,37.6809090909091,11.94181818181818,32,Female,2,0.942601477341277
Labour,2017,E14000639,Cities of,37.6809090909091,11.94181818181818,46,Male,3,1.8802477579379713
Labour,2017,E14000639,Cities of,37.6809090909091,11.94181818181818,37,Female,5,1.0835065302400164
Conservatives,2017,E14000639,Cities of,37.6809090909091,11.94181818181818,50,Female,5,0.5282310984697359
Conservatives,2017,E14000639,Cities of,37.6809090909091,11.94181818181818,82,Male,7,
Conservatives,2017,E14000655,Croydon No,43.92255446767222,9.732880538649262,59,Male,5,0.6274836838237626
Conservatives,2017,E14000655,Croydon No,43.92255446767222,9.732880538649262,70,Female,6,0.5879336379131065
Conservatives,2017,E14000655,Croydon No,43.92255446767222,9.732880538649262,19,Female,7,1.4200501082550487
Conservatives,2017,E14000655,Croydon No,43.92255446767222,9.732880538649262,60,Female,8,0.5733454922737443
Labour,2017,E14000673,Dulwich an,41.3507987914096,8.67091241338134,67,Female,1,1.5398948123001144
Labour,2017,E14000673,Dulwich an,41.3507987914096,8.67091241338134,40,Male,2,0.9440130325149507
Labour,2017,E14000673,Dulwich an,41.3507987914096,8.67091241338134,83,Female,1,0.5621365699705435
Labour,2017,E14000673,Dulwich an,41.3507987914096,8.67091241338134,62,Male,2,2.191310509018108
Labour,2017,E14000676,"Ealing, So",43.33643132168353,10.35204722559824,24,Female,,0.713917479594235
Labour,2017,E14000676,"Ealing, So",43.33643132168353,10.35204722559824,36,Female,3,2.167013060480033
Labour,2017,E14000676,"Ealing, So",43.33643132168353,10.35204722559824,58,Female,5,1.501686061613779
Labour,2017,E14000676,"Ealing, So",43.33643132168353,10.35204722559824,33,Female,4,0.5640060425181663
Labour,2017,E14000676,"Ealing, So",43.33643132168353,10.35204722559824,57,Male,0,2.191310509018108
Labour,2017,E14000676,"Ealing, So",43.33643132168353,10.35204722559824,43,Male,10,1.8880260650299014
Labour,2017,E14000676,"Ealing, So",43.33643132168353,10.35204722559824,65,Female,3,1.4549083235092728
Conservatives,2017,E14000676,"Ealing, So",43.33643132168353,10.35204722559824,36,Male,4,0.5406379176135532
Conservatives,2017,E14000676,"Ealing, So",43.33643132168353,10.35204722559824,75,Male,7,2.8186838894258086
Labour,2017,E14000687,Edmonton,46.2827617594303,10.41861876333003,89,Female,4,0.9232462430946033
Labour,2017,E14000687,Edmonton,46.2827617594303,10.41861876333003,89,Male,0,1.2304327163655775
Labour,2017,E14000687,Edmonton,46.2827617594303,10.41861876333003,23,Male,3,0.7813291916980522
Labour,2017,E14000703,Finchley a,40.71040063677368,13.65000663305917,61,Female,3,1.2641837033751484
Labour,2017,E14000703,Finchley a,40.71040063677368,13.65000663305917,78,Male,5,1.0104238395526675
Labour,2017,E14000703,Finchley a,40.71040063677368,13.65000663305917,29,Male,3,1.0316066932596182
Labour,2017,E14000703,Finchley a,40.71040063677368,13.65000663305917,80,Female,2,0.4616231215473017
Labour,2017,E14000703,Finchley a,40.71040063677368,13.65000663305917,43,Female,0,1.0835065302400164
Labour,2017,E14000703,Finchley a,40.71040063677368,13.65000663305917,21,Male,4,1.3568479945709038
Labour,2017,E14000703,Finchley a,40.71040063677368,13.65000663305917,20,Female,3,1.8596722945382436
Conservatives,2017,E14000703,Finchley a,40.71040063677368,13.65000663305917,64,Male,5,1.2549673676475253
Labour,2017,E14000703,Finchley a,40.71040063677368,13.65000663305917,80,Male,2,0.5052119197763337
Labour,2017,E14000720,Hackney No,48.08647567871536,6.858227373551188,57,Male,2,0.9223695635685634
Conservatives,2017,E14000720,Hackney No,48.08647567871536,6.858227373551188,47,Male,5,1.1562187199330365
Labour,2017,E14000720,Hackney No,48.08647567871536,6.858227373551188,19,Male,3,1.3568479945709038
Labour,2017,E14000726,Hammersmit,43.42332284583375,8.693629689772997,31,Male,1,0.5158033466298091
Labour,2017,E14000726,Hammersmit,43.42332284583375,8.693629689772997,27,Male,5,0.5158033466298091
Labour,2017,E14000726,Hammersmit,43.42332284583375,8.693629689772997,33,Female,4,0.4713007386706385
Labour,2017,E14000726,Hammersmit,43.42332284583375,8.693629689772997,40,Female,4,0.4312826219973321
Labour,2017,E14000726,Hammersmit,43.42332284583375,8.693629689772997,31,Female,2,0.942601477341277
Conservatives,2017,E14000726,Hammersmit,43.42332284583375,8.693629689772997,29,Female,6,1.0796590349851465
Conservatives,2017,E14000726,Hammersmit,43.42332284583375,8.693629689772997,71,Female,5,0.8332285458444892
Conservatives,2017,E14000726,Hammersmit,43.42332284583375,8.693629689772997,40,Female,5,0.49399262643306374
Labour,2017,E14000727,Hampstead,39.19562424512843,11.03862634530614,,Male,5,
Conservatives,2017,E14000727,Hampstead,39.19562424512843,11.03862634530614,51,Male,5,0.5781093599665182
Conservatives,2017,E14000727,Hampstead,39.19562424512843,11.03862634530614,80,Male,7,0.5786715031544796
Conservatives,2017,E14000727,Hampstead,39.19562424512843,11.03862634530614,73,Female,7,0.5879336379131065
Conservatives,2017,E14000727,Hampstead,39.19562424512843,11.03862634530614,61,Female,5,0.4826668144985988
Labour,2017,E14000731,Harrow Eas,40.21935023756517,14.7714459189869,64,Male,3,1.095655254509054
Labour,2017,E14000731,Harrow Eas,40.21935023756517,14.7714459189869,34,Female,5,0.942601477341277
Labour,2017,E14000731,Harrow Eas,40.21935023756517,14.7714459189869,80,Female,5,1.124273139941087
Labour,2017,E14000731,Harrow Eas,40.21935023756517,14.7714459189869,57,Male,2,1.3835543453528454
Labour,2017,E14000741,Hendon,44.40208392229717,11.60050078752877,36,Female,,1.0835065302400164
Labour,2017,E14000741,Hendon,44.40208392229717,11.60050078752877,39,Female,1,0.8625652439946642
Labour,2017,E14000741,Hendon,44.40208392229717,11.60050078752877,40,Female,4,0.4312826219973321
Conservatives,2017,E14000741,Hendon,44.40208392229717,11.60050078752877,54,Female,3,2.623773179103006
Labour,2017,E14000741,Hendon,44.40208392229717,11.60050078752877,62,Female,,1.0011240410758528
Labour,2017,E14000741,Hendon,44.40208392229717,11.60050078752877,85,Female,,0.5621365699705435
Labour,2017,E14000741,Hendon,44.40208392229717,11.60050078752877,52,Male,5,2.018884551924329
Labour,2017,E14000759,Ilford Nor,40.29964226184094,13.51996802776126,48,Female,0,0.5726744265296998
Conservatives,2017,E14000759,Ilford Nor,40.29964226184094,13.51996802776126,48,Female,5,0.6559432947757515
Labour,2017,E14000759,Ilford Nor,40.29964226184094,13.51996802776126,59,Female,4,0.5005620205379264
Labour,2017,E14000763,Islington,43.63045936464061,8.59484483275184,33,Male,3,1.0316066932596182
Labour,2017,E14000763,Islington,43.63045936464061,8.59484483275184,76,Male,0,1.5156357593290009
Labour,2017,E14000763,Islington,43.63045936464061,8.59484483275184,32,Female,5,0.942601477341277
Labour,2017,E14000763,Islington,43.63045936464061,8.59484483275184,46,Female,2,0.5726744265296998
Labour,2017,E14000790,Leyton and,44.86144572531027,9.435320541739056,78,Male,5,1.0104238395526675
Labour,2017,E14000790,Leyton and,44.86144572531027,9.435320541739056,29,Female,2,0.4713007386706385
Labour,2017,E14000790,Leyton and,44.86144572531027,9.435320541739056,60,Female,2,2.502810102689632
Labour,2017,E14000882,Poplar and,51.24237834479009,5.475164084042099,,Female,4,
Conservatives,2017,E14000882,Poplar and,51.24237834479009,5.475164084042099,26,Male,,0.5908029605843929
Labour,2017,E14000887,Putney,42.34549659514326,10.08394363784316,65,Female,3,0.3637270808773182
Conservatives,2017,E14000887,Putney,42.34549659514326,10.08394363784316,73,Female,7,1.175867275826213
Conservatives,2017,E14000887,Putney,42.34549659514326,10.08394363784316,25,Male,3,2.3632118423375714
Labour,2017,E14000887,Putney,42.34549659514326,10.08394363784316,41,Male,2,0.5929083582273097
Conservatives,2017,E14000887,Putney,42.34549659514326,10.08394363784316,63,Female,6,0.9653336289971975
Conservatives,2017,E14000900,Romford,37.51225311281206,16.27839072309008,54,Female,4,1.0564621969394719
Labour,2017,E14000900,Romford,37.51225311281206,16.27839072309008,41,Female,,1.0835065302400164
Conservatives,2017,E14000900,Romford,37.51225311281206,16.27839072309008,39,Female,5,1.2410521763011182
Labour,2017,E14000978,Streatham,44.06411348504077,7.925525441997113,,Male,2,
Labour,2017,E14000978,Streatham,44.06411348504077,7.925525441997113,74,Male,0,
Labour,2017,E14000978,Streatham,44.06411348504077,7.925525441997113,27,Female,5,0.4713007386706385
Labour,2017,E14000978,Streatham,44.06411348504077,7.925525441997113,39,Female,3,0.5417532651200082
Labour,2017,E14000978,Streatham,44.06411348504077,7.925525441997113,29,Male,4,0.5158033466298091
Labour,2017,E14000978,Streatham,44.06411348504077,7.925525441997113,52,Female,2,0.4611746835444475
Labour,2017,E14000978,Streatham,44.06411348504077,7.925525441997113,37,Male,3,0.47200651625747536
Labour,2017,E14000978,Streatham,44.06411348504077,7.925525441997113,31,Male,,1.0316066932596182
Labour,2017,E14000978,Streatham,44.06411348504077,7.925525441997113,44,Female,4,0.4312826219973321
Conservatives,2017,E14000984,Sutton and,35.60491014932929,15.54247869737619,53,Female,7,1.0564621969394719
Labour,2017,E14000984,Sutton and,35.60491014932929,15.54247869737619,50,Male,,1.2534985052919816
Labour,2017,E14000984,Sutton and,35.60491014932929,15.54247869737619,87,Female,5,0.4616231215473017
Labour,2017,E14000998,Tooting,43.11628777247638,8.491907568528394,62,Male,6,0.547827627254527
Labour,2017,E14000998,Tooting,43.11628777247638,8.491907568528394,29,Female,,0.5640060425181663
Conservatives,2017,E14000998,Tooting,43.11628777247638,8.491907568528394,69,Female,7,0.5879336379131065
Conservatives,2017,E14000998,Tooting,43.11628777247638,8.491907568528394,23,Male,5,0.8949371939176608
Labour,2017,E14000998,Tooting,43.11628777247638,8.491907568528394,33,Female,2,0.5640060425181663
Labour,2017,E14000998,Tooting,43.11628777247638,8.491907568528394,59,Female,0,1.0011240410758528
Conservatives,2017,E14000998,Tooting,43.11628777247638,8.491907568528394,47,Female,7,1.0564621969394719
Conservatives,2017,E14000998,Tooting,43.11628777247638,8.491907568528394,29,Female,7,1.0796590349851465
Labour,2017,E14000998,Tooting,43.11628777247638,8.491907568528394,22,Female,2,1.8596722945382436
Labour,2017,E14000998,Tooting,43.11628777247638,8.491907568528394,33,Male,0,0.6172623558173692
Labour,2017,E14001013,Walthamsto,45.24235370248869,8.168034297115842,54,Male,5,3.1337462632299515
Labour,2017,E14001013,Walthamsto,45.24235370248869,8.168034297115842,47,Male,7,0.6267492526459908
Labour,2017,E14001013,Walthamsto,45.24235370248869,8.168034297115842,37,Female,0,0.8625652439946642
Labour,2017,E14001013,Walthamsto,45.24235370248869,8.168034297115842,63,Female,3,1.0011240410758528
Labour,2017,E14001013,Walthamsto,45.24235370248869,8.168034297115842,38,Male,4,0.9440130325149507
Labour,2017,E14001013,Walthamsto,45.24235370248869,8.168034297115842,48,Male,3,1.0094422759621644
Labour,2017,E14001013,Walthamsto,45.24235370248869,8.168034297115842,28,Female,4,0.942601477341277
Labour,2017,E14001032,West Ham,51.0484248333776,6.824878906299403,71,Female,2,1.0265965415334104
Labour,2017,E14001032,West Ham,51.0484248333776,6.824878906299403,24,Male,2,1.1719937875470778
Conservatives,2017,E14001040,Wimbledon,37.14819233362726,12.31910368795062,71,Male,6,0.45595310720955995
Conservatives,2017,E14000554,Berwick-up,29.59137853614728,22.13344251036742,67,Female,7,0.9113389193124729
Labour,2017,E14000554,Berwick-up,29.59137853614728,22.13344251036742,68,Female,0,0.5638028230329062
Conservatives,2017,E14000554,Berwick-up,29.59137853614728,22.13344251036742,75,Male,7,0.4484909761190345
Conservatives,2017,E14000554,Berwick-up,29.59137853614728,22.13344251036742,58,Female,5,1.7774525137772665
Conservatives,2017,E14000554,Berwick-up,29.59137853614728,22.13344251036742,83,Male,5,0.5461450417241752
Conservatives,2017,E14000554,Berwick-up,29.59137853614728,22.13344251036742,85,Female,8,0.8195919228252673
Conservatives,2017,E14000554,Berwick-up,29.59137853614728,22.13344251036742,57,Male,5,0.8188136695003037
Conservatives,2017,E14000554,Berwick-up,29.59137853614728,22.13344251036742,70,Female,7,0.9113389193124729
Labour,2017,E14000574,Blaydon,32.59591531586639,19.81287026653527,75,Female,5,1.3070274461622766
Labour,2017,E14000574,Blaydon,32.59591531586639,19.81287026653527,22,Female,7,0.9608747370398023
Labour,2017,E14000574,Blaydon,32.59591531586639,19.81287026653527,69,Female,3,0.3978243981973244
Labour,2017,E14000574,Blaydon,32.59591531586639,19.81287026653527,36,Female,3,0.33425935624675773
Labour,2017,E14000574,Blaydon,32.59591531586639,19.81287026653527,49,Male,4,0.7823536310569507
Labour,2017,E14000574,Blaydon,32.59591531586639,19.81287026653527,69,Male,8,0.9255599209752235
Conservatives,2017,E14000574,Blaydon,32.59591531586639,19.81287026653527,85,Male,9,1.0922900834483504
Conservatives,2017,E14000574,Blaydon,32.59591531586639,19.81287026653527,84,Female,4,0.8195919228252673
Conservatives,2017,E14000574,Blaydon,32.59591531586639,19.81287026653527,34,Male,7,1.3736798600350706
Labour,2017,E14000574,Blaydon,32.59591531586639,19.81287026653527,70,Male,3,0.43538899714004087
Conservatives,2017,E14000575,Blyth Vall,34.54133910969406,17.12098717355855,72,Male,10,0.9973921658201981
Labour,2017,E14000575,Blyth Vall,34.54133910969406,17.12098717355855,30,Male,4,0.9568005162616886
Labour,2017,E14000575,Blyth Vall,34.54133910969406,17.12098717355855,55,Male,5,0.4245858763616491
Labour,2017,E14000575,Blyth Vall,34.54133910969406,17.12098717355855,76,Male,5,0.47681453726629813
Conservatives,2017,E14000575,Blyth Vall,34.54133910969406,17.12098717355855,69,Female,7,0.45566945965623645
Conservatives,2017,E14000575,Blyth Vall,34.54133910969406,17.12098717355855,70,Male,5,0.9973921658201981
Labour,2017,E14000575,Blyth Vall,34.54133910969406,17.12098717355855,54,Female,4,0.8876860572971695
Conservatives,2017,E14000658,Darlington,36.81153395976678,17.18279969808679,20,Male,8,1.2045125178354228
Conservatives,2017,E14000658,Darlington,36.81153395976678,17.18279969808679,90,Female,8,0.49902460553565325
Labour,2017,E14000658,Darlington,36.81153395976678,17.18279969808679,26,Male,5,1.4352007743925328
Labour,2017,E14000658,Darlington,36.81153395976678,17.18279969808679,56,Female,4,0.775906703459147
Labour,2017,E14000658,Darlington,36.81153395976678,17.18279969808679,45,Male,3,0.9715058805169359
Labour,2017,E14000658,Darlington,36.81153395976678,17.18279969808679,61,Female,1,0.775906703459147
Conservatives,2017,E14000658,Darlington,36.81153395976678,17.18279969808679,57,Female,5,0.3740839312022475
Labour,2017,E14000709,Gateshead,38.66738619770173,15.53552155418704,31,Female,,0.8742494460746901
Labour,2017,E14000709,Gateshead,38.66738619770173,15.53552155418704,46,Male,3,0.48575294025846794
Labour,2017,E14000709,Gateshead,38.66738619770173,15.53552155418704,44,Female,5,0.4198780298750672
Labour,2017,E14000709,Gateshead,38.66738619770173,15.53552155418704,57,Male,6,0.7148691851116091
Labour,2017,E14000709,Gateshead,38.66738619770173,15.53552155418704,36,Male,4,0.9190500893198918
Conservatives,2017,E14000746,Hexham,29.71299648460045,21.9948580723018,73,Female,5,
Conservatives,2017,E14000746,Hexham,29.71299648460045,21.9948580723018,86,Female,,0.49902460553565325
Labour,2017,E14000746,Hexham,29.71299648460045,21.9948580723018,46,Male,5,0.7823536310569507
Conservatives,2017,E14000746,Hexham,29.71299648460045,21.9948580723018,89,Female,6,0.40979596141263364
Labour,2017,E14000746,Hexham,29.71299648460045,21.9948580723018,27,Male,5,0.7995318420015995
Labour,2017,E14000746,Hexham,29.71299648460045,21.9948580723018,38,Female,4,0.6685187124935155
Labour,2017,E14000746,Hexham,29.71299648460045,21.9948580723018,69,Female,3,
Conservatives,2017,E14000746,Hexham,29.71299648460045,21.9948580723018,90,Female,5,0.49902460553565325
Conservatives,2017,E14000746,Hexham,29.71299648460045,21.9948580723018,62,Female,7,0.748167862404495
Conservatives,2017,E14000746,Hexham,29.71299648460045,21.9948580723018,88,Male,8,0.4484909761190345
Labour,2017,E14000754,Houghton a,34.2107077998207,18.44095538033609,68,Female,3,0.7956487963946488
Labour,2017,E14000754,Houghton a,34.2107077998207,18.44095538033609,22,Female,,0.9608747370398023
Labour,2017,E14000754,Houghton a,34.2107077998207,18.44095538033609,52,Female,,0.3574267660611256
Labour,2017,E14000765,Jarrow,34.63007446552967,17.82969012731204,36,Female,,0.4198780298750672
Labour,2017,E14000765,Jarrow,34.63007446552967,17.82969012731204,91,Female,,0.43567581538742556
Labour,2017,E14000765,Jarrow,34.63007446552967,17.82969012731204,22,Male,4,1.0516054068897323
Labour,2017,E14000765,Jarrow,34.63007446552967,17.82969012731204,69,Male,,0.43538899714004087
Labour,2017,E14000765,Jarrow,34.63007446552967,17.82969012731204,52,Male,1,1.1735304465854262
Labour,2017,E14000765,Jarrow,34.63007446552967,17.82969012731204,58,Female,,1.1638600551887208
Labour,2017,E14000765,Jarrow,34.63007446552967,17.82969012731204,68,Male,1,0.8707779942800817
Conservatives,2017,E14000833,Newcastle,35.67963034270312,18.05159799768964,58,Female,6,0.8887262568886333
Labour,2017,E14000833,Newcastle,35.67963034270312,18.05159799768964,82,Female,,0.43567581538742556
Labour,2017,E14000833,Newcastle,35.67963034270312,18.05159799768964,54,Male,5,0.48575294025846794
Conservatives,2017,E14000833,Newcastle,35.67963034270312,18.05159799768964,72,Female,5,0.45566945965623645
Labour,2017,E14000833,Newcastle,35.67963034270312,18.05159799768964,69,Male,,0.43538899714004087
Conservatives,2017,E14000833,Newcastle,35.67963034270312,18.05159799768964,82,Female,7,0.9980492110713065
Labour,2017,E14000982,Sunderland,37.40101116283726,17.19877859538469,31,Female,4,0.43712472303734506
Labour,2017,E14000982,Sunderland,37.40101116283726,17.19877859538469,31,Female,1,0.36527481857973754
Labour,2017,E14000982,Sunderland,37.40101116283726,17.19877859538469,52,Female,1,0.44384302864858477
Labour,2017,E14000982,Sunderland,37.40101116283726,17.19877859538469,24,Female,5,0.48043736851990115
Labour,2017,E14000982,Sunderland,37.40101116283726,17.19877859538469,42,Female,4,0.33425935624675773
Labour,2017,E14000982,Sunderland,37.40101116283726,17.19877859538469,79,Female,5,0.35777432144709603
Labour,2017,E14000982,Sunderland,37.40101116283726,17.19877859538469,52,Male,5,1.457258820775403
Conservatives,2017,E14000982,Sunderland,37.40101116283726,17.19877859538469,82,Female,8,0.40979596141263364
Conservatives,2017,E14000532,Altrincham,34.68128500584941,17.18897205743806,80,Male,7,0.5459743345103714
Conservatives,2017,E14000532,Altrincham,34.68128500584941,17.18897205743806,70,Female,8,0.9110540643456395
Conservatives,2017,E14000532,Altrincham,34.68128500584941,17.18897205743806,78,Female,8,0.997737253281627
Conservatives,2017,E14000532,Altrincham,34.68128500584941,17.18897205743806,76,Male,5,0.8967015847931584
Labour,2017,E14000532,Altrincham,34.68128500584941,17.18897205743806,32,Female,8,0.7303212910543618
Labour,2017,E14000532,Altrincham,34.68128500584941,17.18897205743806,33,Male,4,0.799281934298209
Conservatives,2017,E14000532,Altrincham,34.68128500584941,17.18897205743806,47,Female,9,1.0164409146701026
Labour,2017,E14000532,Altrincham,34.68128500584941,17.18897205743806,56,Female,3,0.32649367966300796
Labour,2017,E14000532,Altrincham,34.68128500584941,17.18897205743806,36,Male,5,0.7314149545183104
Labour,2017,E14000559,Birkenhead,38.46517597784233,15.69614267378234,40,Female,5,0.6683097552421143
Labour,2017,E14000559,Birkenhead,38.46517597784233,15.69614267378234,66,Female,5,0.3977000512026413
Labour,2017,E14000559,Birkenhead,38.46517597784233,15.69614267378234,74,Female,5,0.5636265965697842
Labour,2017,E14000559,Birkenhead,38.46517597784233,15.69614267378234,55,Male,3,1.0719686103102977
Labour,2017,E14000559,Birkenhead,38.46517597784233,15.69614267378234,84,Female,7,0.8710792745365463
Labour,2017,E14000559,Birkenhead,38.46517597784233,15.69614267378234,66,Male,1,
Labour,2017,E14000559,Birkenhead,38.46517597784233,15.69614267378234,33,Male,2,0.9565014514751965
Labour,2017,E14000570,Blackburn,44.92754974544506,12.37248941685471,34,Female,0,0.3651606455271809
Labour,2017,E14000570,Blackburn,44.92754974544506,12.37248941685471,21,Male,5,1.5769150637572702
Labour,2017,E14000570,Blackburn,44.92754974544506,12.37248941685471,22,Male,5,0.3026843038846543
Labour,2017,E14000570,Blackburn,44.92754974544506,12.37248941685471,22,Male,5,1.5769150637572702
Labour,2017,E14000570,Blackburn,44.92754974544506,12.37248941685471,55,Female,5,1.3059747186520319
Labour,2017,E14000570,Blackburn,44.92754974544506,12.37248941685471,24,Female,3,0.2765692330942338
Labour,2017,E14000570,Blackburn,44.92754974544506,12.37248941685471,41,Male,5,0.9187628240915958
Labour,2017,E14000570,Blackburn,44.92754974544506,12.37248941685471,61,Male,2,0.7146457402068651
Labour,2017,E14000570,Blackburn,44.92754974544506,12.37248941685471,39,Male,5,0.7314149545183104
Conservatives,2017,E14000570,Blackburn,44.92754974544506,12.37248941685471,95,Female,8,
Labour,2017,E14000570,Blackburn,44.92754974544506,12.37248941685471,32,Female,4,0.7303212910543618
Labour,2017,E14000579,Bolton Sou,42.24399736601571,13.80876094626869,69,Female,3,0.3977000512026413
Labour,2017,E14000579,Bolton Sou,42.24399736601571,13.80876094626869,50,Female,4,0.4437042977236504
Labour,2017,E14000579,Bolton Sou,42.24399736601571,13.80876094626869,59,Male,3,0.8489063291949792
Labour,2017,E14000579,Bolton Sou,42.24399736601571,13.80876094626869,39,Female,3,0.4197467896309169
Labour,2017,E14000579,Bolton Sou,42.24399736601571,13.80876094626869,33,Female,3,0.873976184073377
Conservatives,2017,E14000579,Bolton Sou,42.24399736601571,13.80876094626869,54,Male,5,1.1124184250529912
Conservatives,2017,E14000579,Bolton Sou,42.24399736601571,13.80876094626869,65,Male,2,1.4956206201023068
Labour,2017,E14000579,Bolton Sou,42.24399736601571,13.80876094626869,47,Male,5,1.4568033289663038
Labour,2017,E14000609,Burnley,37.81228821833469,16.23496709128293,60,Male,4,1.273359493792468
Labour,2017,E14000609,Burnley,37.81228821833469,16.23496709128293,60,Female,5,0.7756641802072634
Labour,2017,E14000609,Burnley,37.81228821833469,16.23496709128293,41,Male,5,1.0971224317774655
Labour,2017,E14000609,Burnley,37.81228821833469,16.23496709128293,22,Female,4,0.48028719939206593
Labour,2017,E14000609,Burnley,37.81228821833469,16.23496709128293,31,Male,3,0.799281934298209
Labour,2017,E14000609,Burnley,37.81228821833469,16.23496709128293,57,Female,3,0.6529873593260159
Conservatives,2017,E14000611,Bury North,36.44545850627163,16.31199981655163,67,Female,10,0.45552703217281976
Labour,2017,E14000611,Bury North,36.44545850627163,16.31199981655163,69,Female,2,0.3977000512026413
Conservatives,2017,E14000611,Bury North,36.44545850627163,16.31199981655163,80,Female,8,0.4096678724958508
Labour,2017,E14000611,Bury North,36.44545850627163,16.31199981655163,47,Female,4,0.7146300921101238
Labour,2017,E14000611,Bury North,36.44545850627163,16.31199981655163,42,Female,2,0.6683097552421143
Labour,2017,E14000611,Bury North,36.44545850627163,16.31199981655163,34,Male,4,0.799281934298209
Conservatives,2017,E14000637,Chorley,34.69430750431889,16.73829688619222,48,Female,7,0.8185398115386296
Labour,2017,E14000637,Chorley,34.69430750431889,16.73829688619222,78,Male,4,0.4766655005179266
Labour,2017,E14000637,Chorley,34.69430750431889,16.73829688619222,26,Male,2,0.9565014514751965
Labour,2017,E14000637,Chorley,34.69430750431889,16.73829688619222,70,Male,4,0.8705058173419263
Conservatives,2017,E14000637,Chorley,34.69430750431889,16.73829688619222,37,Male,3,1.0523541580232598
Conservatives,2017,E14000637,Chorley,34.69430750431889,16.73829688619222,34,Male,5,0.9155003281975834
Labour,2017,E14000637,Chorley,34.69430750431889,16.73829688619222,35,Male,5,0.7314149545183104
Conservatives,2017,E14000637,Chorley,34.69430750431889,16.73829688619222,46,Male,5,0.8958304952634724
Conservatives,2017,E14000637,Chorley,34.69430750431889,16.73829688619222,57,Male,4,0.9723402839942689
Conservatives,2017,E14000637,Chorley,34.69430750431889,16.73829688619222,79,Female,3,0.997737253281627
Conservatives,2017,E14000637,Chorley,34.69430750431889,16.73829688619222,76,Male,3,1.0919486690207427
Labour,2017,E14000637,Chorley,34.69430750431889,16.73829688619222,33,Female,3,0.7303212910543618
Conservatives,2017,E14000637,Chorley,34.69430750431889,16.73829688619222,65,Female,5,0.9110540643456395
Labour,2017,E14000640,City of Ch,36.85359427926232,17.8848325178773,28,Female,,1.3109642761100653
Labour,2017,E14000640,City of Ch,36.85359427926232,17.8848325178773,33,Female,,0.4369880920366885
Labour,2017,E14000640,City of Ch,36.85359427926232,17.8848325178773,44,Male,5,0.7314149545183104
Conservatives,2017,E14000640,City of Ch,36.85359427926232,17.8848325178773,43,Female,5,0.9615588872389392
Labour,2017,E14000640,City of Ch,36.85359427926232,17.8848325178773,68,Female,6,0.5636265965697842
Labour,2017,E14000640,City of Ch,36.85359427926232,17.8848325178773,42,Female,3,0.33415487762105717
Conservatives,2017,E14000640,City of Ch,36.85359427926232,17.8848325178773,75,Female,8,0.4988686266408135
Labour,2017,E14000640,City of Ch,36.85359427926232,17.8848325178773,56,Female,5,0.6529873593260159
Labour,2017,E14000640,City of Ch,36.85359427926232,17.8848325178773,49,Male,3,0.39105454635237413
Labour,2017,E14000688,Ellesmere,33.98225812018915,18.58180019099559,28,Male,3,0.799281934298209
Conservatives,2017,E14000688,Ellesmere,33.98225812018915,18.58180019099559,63,Male,5,0.9723402839942689
Labour,2017,E14000688,Ellesmere,33.98225812018915,18.58180019099559,66,Female,1,0.7954001024052826
Labour,2017,E14000688,Ellesmere,33.98225812018915,18.58180019099559,82,Male,5,0.4766655005179266
Labour,2017,E14000688,Ellesmere,33.98225812018915,18.58180019099559,35,Female,5,0.8394935792618338
Labour,2017,E14000688,Ellesmere,33.98225812018915,18.58180019099559,62,Male,4,0.8489063291949792
Conservatives,2017,E14000688,Ellesmere,33.98225812018915,18.58180019099559,64,Female,6,0.8884484699061341
Conservatives,2017,E14000747,Heywood an,37.11956417117447,16.00573661616648,67,Female,5,0.9110540643456395
Labour,2017,E14000747,Heywood an,37.11956417117447,16.00573661616648,73,Female,5,0.7954001024052826
Labour,2017,E14000747,Heywood an,37.11956417117447,16.00573661616648,42,Female,,0.8394935792618338
Labour,2017,E14000794,"Liverpool,",39.43140754930559,14.55004571378815,34,Female,2,0.7303212910543618
Labour,2017,E14000794,"Liverpool,",39.43140754930559,14.55004571378815,29,Female,2,0.3651606455271809
Labour,2017,E14000794,"Liverpool,",39.43140754930559,14.55004571378815,22,Female,0,0.9605743987841319
Labour,2017,E14000794,"Liverpool,",39.43140754930559,14.55004571378815,71,Female,5,0.3977000512026413
Labour,2017,E14000794,"Liverpool,",39.43140754930559,14.55004571378815,50,Female,,1.3311128931709515
Labour,2017,E14000794,"Liverpool,",39.43140754930559,14.55004571378815,25,Female,,0.873976184073377
Labour,2017,E14000794,"Liverpool,",39.43140754930559,14.55004571378815,37,Male,5,0.7314149545183104
Labour,2017,E14000794,"Liverpool,",39.43140754930559,14.55004571378815,63,Female,5,0.3878320901036317
