"party","ame_diff"
"Labour",-0.0147692021675471
"Conservative",-0.0236026535068757
"Labour",-0.0181231858042607
"Conservative",-0.0141560625260645
"Labour",-0.0192010967384424
"Conservative",-0.0117699530078718
"Labour",-0.023476400346281
"Conservative",0.00475046446929299
"Labour",-0.0283045653923124
"Conservative",-0.0413264606752863
"Labour",-0.00907002904070611
"Conservative",0.00186858180157848
"Labour",-0.0241829445715109
"Conservative",-0.0235328523233634
"Labour",-0.00920207585487504
"Conservative",-0.0104985255524945
"Labour",-0.00676239415440864
"Conservative",-0.0104130743487698
"Labour",-0.0211180537236022
"Conservative",-0.0262470385055117
"Labour",-0.0294860560383255
"Conservative",0.0162146136566522
"Labour",-0.00565137803132497
"Conservative",-0.0132486658111799
"Labour",-0.0111172745937847
"Conservative",0.000694177360265863
"Labour",-0.0213587720899166
"Conservative",0.00043688423470689
"Labour",-0.0212410292990696
"Conservative",0.0078573785046401
"Labour",-0.0167291981646285
"Conservative",-0.00469329109769545
"Labour",-0.0130728515669173
"Conservative",-0.0181601756725842
"Labour",-0.0466953502787673
"Conservative",-0.037447400842769
"Labour",-0.0105410315872324
"Conservative",-0.0161855668768492
"Labour",-0.0233162083520592
"Conservative",0.000735784634350338
"Labour",-0.0148651062067205
"Conservative",0.0070542753453949
"Labour",-0.0270608013683062
"Conservative",-0.00369308989721394
"Labour",-0.0332168513242402
"Conservative",-0.010052460473569
"Labour",-0.00271691334055945
"Conservative",-0.010786503877453
"Labour",-0.0193802578264805
"Conservative",-0.0126815126393995
"Labour",-0.0182780630982164
"Conservative",0.012437459791676
"Labour",-0.0198926273715898
"Conservative",-0.00949875816818636
"Labour",-0.0349679164722074
"Conservative",-0.019520940494967
"Labour",-0.00582656997336873
"Conservative",-0.00836078920150221
"Labour",-0.0320463488722276
"Conservative",0.00832390929532244
"Labour",-0.015497628137014
"Conservative",-0.0200841337451519
"Labour",-0.012763055405627
"Conservative",-0.0281313059089187
"Labour",-0.0282691461193303
"Conservative",-0.013989471212953
"Labour",-0.0210574451933122
"Conservative",0.00510421112628403
"Labour",-0.0322762387031465
"Conservative",-0.0202396640111452
"Labour",-0.0328787562767575
"Conservative",-0.0103932554873219
"Labour",-0.0139966555389933
"Conservative",-0.0100366635951118
"Labour",-0.0328413751767224
"Conservative",-0.00413770646683254
"Labour",-0.0186488633923945
"Conservative",-0.00323069429170482
"Labour",-0.0217428174240652
"Conservative",0.0132274875910026
"Labour",-0.0139395970480418
"Conservative",-0.0189282223511945
"Labour",-0.0124079484657381
"Conservative",-0.0143085447966438
"Labour",-0.0252121055023438
"Conservative",-0.0157010958705444
"Labour",-0.0308689478012731
"Conservative",-0.0130474236696333
"Labour",-0.0315488601889314
"Conservative",0.00578505312007797
"Labour",-0.0303517718085595
"Conservative",-0.0064477005029929
"Labour",-0.0244787861585111
"Conservative",-0.0322301475642119
"Labour",-0.030721985448821
"Conservative",-0.0269684916777217
"Labour",-0.0285168260650058
"Conservative",-0.0106695229139279
"Labour",-0.0345268724589061
"Conservative",-0.0410038994948616
"Labour",-0.0129975096581088
"Conservative",-0.00590393588856674
"Labour",-0.0301018548361472
"Conservative",-0.0164245148179168
"Labour",-0.0091921797950415
"Conservative",-3.65644750837876e-05
"Labour",-0.0318778184572952
"Conservative",-0.0191204118770821
"Labour",-0.0338400502469134
"Conservative",-0.0319280811518713
"Labour",-0.00296086499426791
"Conservative",0.00559220770707097
"Labour",-0.0125777759424883
"Conservative",0.0366254571796399
"Labour",-0.0207089456200648
"Conservative",-0.0321731144610136
"Labour",-0.00915061199231361
"Conservative",0.012256637631711
"Labour",-0.0352124224547439
"Conservative",-0.0251446636373548
"Labour",0.00434049894756689
"Conservative",-0.0100265367076249
"Labour",-0.0226324687775302
"Conservative",-0.00665613374369215
"Labour",-0.0225157495380634
"Conservative",-0.0243808550524037
"Labour",-0.0288585660961422
"Conservative",0.0103869045379062
"Labour",-0.0324184014712803
"Conservative",0.0182434619074761
"Labour",-0.00421992955961037
"Conservative",0.00941721567548755
"Labour",-0.0204883992568386
"Conservative",-0.00343450801363176
"Labour",-0.0319436372502262
"Conservative",-0.0122642686372555
"Labour",-0.0274940177323021
"Conservative",-0.0179586854691156
"Labour",-0.0234323276957285
"Conservative",-0.0359349119630379
"Labour",-0.0219107876555956
"Conservative",-0.00820494713411864
"Labour",-0.0102697462663461
"Conservative",0.0031846586010595
"Labour",-0.0336132522023809
"Conservative",0.0183593254160544
"Labour",-0.0502494537180616
"Conservative",-0.0225188066317059
"Labour",-0.0259154035822637
"Conservative",-0.0175970857572623
"Labour",-0.0115280873430232
"Conservative",-0.00874417466185117
"Labour",-0.0158980629678405
"Conservative",-0.000345511196895657
"Labour",-0.0344376979712129
"Conservative",0.00127064733209818
"Labour",-0.0118203807143707
"Conservative",0.00671207282081208
"Labour",-0.0416569228106038
"Conservative",0.0132782181097956
"Labour",-0.0333411369593706
"Conservative",-0.0135158254611874
"Labour",-0.0177782740625291
"Conservative",0.00780507852332319
"Labour",-0.0209539073987066
"Conservative",-0.0150859530570206
"Labour",-0.032479822407488
"Conservative",-0.0059634684070091
"Labour",-0.0166815061039074
"Conservative",-0.00789256830882316
"Labour",-0.0113230599693019
"Conservative",-0.0124395103918601
"Labour",-0.000365858178206602
"Conservative",0.000517719735784041
"Labour",-0.0261139376749553
"Conservative",0.0217642467355866
"Labour",-0.0318587012079653
"Conservative",-0.0159718582439667
"Labour",-0.0240991342621262
"Conservative",-0.0392535966494382
"Labour",-0.0286168549481953
"Conservative",0.0023266716724834
"Labour",-0.0141778396779821
"Conservative",-0.0266747092809481
"Labour",-0.0195010551038503
"Conservative",-0.0257929682482331
"Labour",-0.0358905562171781
"Conservative",-0.00992960833443635
"Labour",-0.0287850096058269
"Conservative",-0.0289378550114846
"Labour",-0.0174535886368616
"Conservative",-0.00338743415715284
"Labour",-0.0218124769249486
"Conservative",-0.00846014232258532
"Labour",-0.0226019795437341
"Conservative",-0.00109506323190713
"Labour",-0.016342829548356
"Conservative",0.0116978254240615
"Labour",-0.02964179931284
"Conservative",-0.0153460534016176
"Labour",-0.0242684449614437
"Conservative",0.00436782596637321
"Labour",-0.034632729720005
"Conservative",-0.0194304211063094
"Labour",-0.00649129704556183
"Conservative",0.00543618790599712
"Labour",-0.0223311383921576
"Conservative",6.47982417564426e-05
"Labour",-0.027150672320947
"Conservative",-0.0141012286757096
"Labour",-0.0222024517766706
"Conservative",-0.0370692865129263
"Labour",-0.0211059068038183
"Conservative",-0.0176301015758886
"Labour",-0.00705951368045585
"Conservative",0.00088028382948866
"Labour",-0.00460862979449213
"Conservative",-0.00398015480396114
"Labour",-0.0452946164023109
"Conservative",0.0258016054080377
"Labour",-0.0348508676408609
"Conservative",-0.0184300802191577
"Labour",-0.0217514934538289
"Conservative",-0.0043707662153687
"Labour",-0.0252435785618455
"Conservative",-0.0110171583563486
"Labour",-0.0298576578552023
"Conservative",-0.00893831939380822
"Labour",-0.00336741671213957
"Conservative",-0.0239687718225826
"Labour",-0.0356223945642185
"Conservative",-0.0146491955679572
"Labour",-0.0348915242111313
"Conservative",-0.0255219006327603
"Labour",-0.00888973600850759
"Conservative",-0.00669641477963043
"Labour",-0.022202458547599
"Conservative",-0.0221065065722151
"Labour",-0.00901053139210354
"Conservative",0.000414134178783863
"Labour",-0.0340164107539148
"Conservative",-0.0148650226403835
"Labour",-0.0204611053239447
"Conservative",-0.00608526705981551
"Labour",-0.0186754647405037
"Conservative",-0.045837498177076
"Labour",-0.0221935869157093
"Conservative",-0.0378426462390478
"Labour",0.0117477750670425
"Conservative",-0.00566931190620277
"Labour",-0.0191958202743685
"Conservative",-0.00398668381499844
"Labour",-0.0233605326343363
"Conservative",-0.0199788534687933
"Labour",-0.0301913590093583
"Conservative",-0.0147958347778597
"Labour",-0.0201802874625143
"Conservative",-0.0180511385296489
"Labour",-0.0100982229527016
"Conservative",-0.0119637210654083
"Labour",-0.0262870923640674
"Conservative",0.0112127057509546
"Labour",-0.0127355578854791
"Conservative",-0.041271606587976
"Labour",-0.0328999942680678
"Conservative",-0.0218050828109865
"Labour",-0.0287769724484426
"Conservative",-0.0100156866935165
"Labour",-0.0204097943525277
"Conservative",-0.0288217897735067
"Labour",-0.00463744782033517
"Conservative",-0.00340506970855248
"Labour",-0.0305952114015593
"Conservative",-0.00863079224361598
"Labour",-0.00472865096148154
"Conservative",0.00592898865736363
"Labour",-0.015534167994249
"Conservative",-0.0196084146231712
"Labour",-0.0202082962528388
"Conservative",-0.00587545077816336
"Labour",-0.026395642133639
"Conservative",-0.0266150708243049
"Labour",-0.0339430160755633
"Conservative",-0.0021622328848165
"Labour",-0.030859410796091
"Conservative",-0.034400647669291
"Labour",-0.0182961333371022
"Conservative",-0.0138449959204
"Labour",-0.0275614372776611
"Conservative",-0.00728162790327465
"Labour",-0.0208619678477766
"Conservative",-0.0213439539331462
"Labour",-0.00996330285990382
"Conservative",-0.0388006461265899
"Labour",-0.028600032882277
"Conservative",-0.00655154717414757
"Labour",-0.0348845589779138
"Conservative",-0.0173455484083124
"Labour",-0.0168582294683743
"Conservative",-0.0130233402220397
"Labour",-0.0142472811346916
"Conservative",0.00204451764330768
"Labour",-0.0199603799429558
"Conservative",-0.0369357243634024
"Labour",-0.0372122162134408
"Conservative",0.00370387896072483
"Labour",-0.018541819690352
"Conservative",0.00141183686038369
"Labour",-0.0308672721783664
"Conservative",-0.0361823128854356
"Labour",-0.0255086433791074
"Conservative",-0.00947935829718776
"Labour",-0.026459226509221
"Conservative",-0.016004238407262
"Labour",-0.00861631946027683
"Conservative",-0.029208682179189
"Labour",-0.0227392791705044
"Conservative",-0.0213972791330193
"Labour",-0.0102327672059282
"Conservative",-0.0132639016692094
"Labour",-0.0438081367089867
"Conservative",-0.0155543013047277
"Labour",-0.0220931898381989
"Conservative",-0.0381882699637376
"Labour",-0.0304558022988256
"Conservative",0.00503647128629091
"Labour",-0.0385773993517185
"Conservative",-0.00677907076728711
"Labour",-0.0383059635686718
"Conservative",-0.0112073406595876
"Labour",-0.0105698436589842
"Conservative",0.00149974804562966
"Labour",-0.0215684315069436
"Conservative",0.00190139914575124
"Labour",-0.0290809445217163
"Conservative",-0.00756401429583276
"Labour",-0.00142432628248296
"Conservative",-0.00747801064046311
"Labour",-0.0383232313198077
"Conservative",-0.0120844200208174
"Labour",-0.0160369938154963
"Conservative",-0.000318679441553693
"Labour",-0.0093477479369702
"Conservative",-0.0306770283963335
"Labour",-0.0304211504037171
"Conservative",-0.00561894862327419
"Labour",-0.0139748384137237
"Conservative",-0.0052573777641585
"Labour",-0.0231260849518763
"Conservative",-0.0208477079623486
"Labour",-0.0124807502007106
"Conservative",-0.0137483420858192
"Labour",-0.000957262723701661
"Conservative",-0.0104738178930582
"Labour",-0.0324124966735224
"Conservative",-0.0250980276008991
"Labour",-0.0207762025727352
"Conservative",-0.00311771589264189
"Labour",-0.0220103886058612
"Conservative",-0.0163970083075233
"Labour",-0.00873392279175332
"Conservative",0.00781709081540696
"Labour",-0.0265416674518529
"Conservative",0.00451649633349674
"Labour",-0.0354193324961578
"Conservative",-0.0298959216309782
"Labour",-0.00174050801234336
"Conservative",0.00354257660270178
"Labour",-0.0236563938336514
"Conservative",-0.0011473944699207
"Labour",-0.0527071325661564
"Conservative",-0.0217747058264087
"Labour",-0.0251889016187636
"Conservative",-0.02577188538325
"Labour",-0.0217151781454653
"Conservative",-0.030571728174982
"Labour",-0.0468544361738062
"Conservative",-0.0348226509158585
"Labour",-0.0181785703507693
"Conservative",-0.000381097206003095
"Labour",-0.000460793019960951
"Conservative",-0.0181102429558798
"Labour",-0.0249218348334846
"Conservative",-0.026725238580776
"Labour",-0.0281848865178717
"Conservative",-0.00304938120611536
"Labour",-0.00570006115541196
"Conservative",-0.0197599419167682
"Labour",-0.0274935302580699
"Conservative",-0.0079160666476916
"Labour",-0.0262354511664583
"Conservative",-0.0359535313372513
"Labour",-0.0207441714946003
"Conservative",-0.0029613741476591
"Labour",-0.0240720032784574
"Conservative",-0.0279784690818474
"Labour",-0.0213797303383596
"Conservative",0.00538467453987821
"Labour",-0.0233112810169391
"Conservative",-0.0175134029970929
"Labour",-0.0231377508005672
"Conservative",0.00192087558721052
"Labour",-0.0436206622599489
"Conservative",0.00256544719833028
"Labour",-0.0264577798035337
"Conservative",-0.0312832575244096
"Labour",-0.0088295618015566
"Conservative",-0.0247832809375671
"Labour",-0.0352546432608306
"Conservative",0.00629812937666355
"Labour",-0.0292005500016669
"Conservative",-0.0128016788092763
"Labour",-0.026747952348249
"Conservative",-0.0136791295180848
"Labour",-0.0178763688942315
"Conservative",-0.00851346772000119
"Labour",-0.0123448844715242
"Conservative",-0.013413696981988
"Labour",-0.00757714472156788
"Conservative",-0.0110669599613338
"Labour",-0.0224880027450275
"Conservative",-0.0120425965955274
"Labour",-0.0251660860116684
"Conservative",-0.0215371449643631
"Labour",-0.0066245581060448
"Conservative",-0.0140022602661448
"Labour",-0.0234487870674933
"Conservative",-0.0122947652188835
"Labour",-0.0130837693193808
"Conservative",-0.00385990077384089
"Labour",-0.0229329485531895
"Conservative",-0.0121493241238352
"Labour",-0.0124211860826641
"Conservative",0.00118192188570219
"Labour",-0.0229838140097214
"Conservative",-0.0207249434413459
"Labour",-0.0205083637671731
"Conservative",-0.000617664073623665
"Labour",-0.0152553072813488
"Conservative",0.000972040726097958
"Labour",-0.0183118429857408
"Conservative",-0.011254707420426
"Labour",-0.0343629906165738
"Conservative",-0.0120608416355712
"Labour",-0.0185658113517048
"Conservative",-0.0175292326340736
"Labour",-0.0169380265125382
"Conservative",0.0107158972051748
"Labour",-0.00171714242648602
"Conservative",-0.0334128281326468
"Labour",-0.0066412852663978
"Conservative",-0.019960241785861
"Labour",-0.0317805186635433
"Conservative",0.00986404927610601
"Labour",-0.037096194457009
"Conservative",0.0101550361968424
"Labour",-0.030212833908961
"Conservative",0.0056973604919507
"Labour",-0.016989244674122
"Conservative",-0.013070718265002
"Labour",-0.00526175647573476
"Conservative",-0.0113034115172054
"Labour",0.00229080623285882
"Conservative",-0.0229174487780527
"Labour",-0.00951281122318268
"Conservative",-0.0186077874780221
"Labour",-0.0322676887506171
"Conservative",-0.0283497941386673
"Labour",-0.0187313695640249
"Conservative",-0.0400776699088702
"Labour",-0.0172235655948444
"Conservative",0.00857016033337465
"Labour",-0.0208438610180564
"Conservative",-0.00508663885169386
"Labour",-0.00968993887624835
"Conservative",-1.02487550119401e-05
"Labour",-0.00217794081160445
"Conservative",0.00721940084093056
"Labour",-0.0185456504762908
"Conservative",-0.0153190595217816
"Labour",-0.0264143079481092
"Conservative",-0.0135701882364944
"Labour",-0.0344525196681095
"Conservative",-0.0180208721923892
"Labour",0.00121196578222519
"Conservative",0.00210202331791178
"Labour",-0.0170902982799524
"Conservative",-0.030785723320187
"Labour",-0.0231300605795511
"Conservative",-0.0144277803287321
"Labour",-0.0359093272886721
"Conservative",0.0148018420976842
"Labour",-0.0244212049123421
"Conservative",-0.0309684695433116
"Labour",-0.0193405296163685
"Conservative",-0.0265676559617452
"Labour",-0.0271340556055734
"Conservative",-0.00162577206637702
"Labour",-0.0278515829368612
"Conservative",0.00278561613783687
"Labour",-0.0133025243101631
"Conservative",-0.00995538547517573
"Labour",-0.0206298731991459
"Conservative",-0.0205886687462248
"Labour",-0.0427627082373727
"Conservative",-0.0116513926077083
"Labour",-0.0290454277744092
"Conservative",0.00345641922155925
"Labour",-0.0256975825033684
"Conservative",-0.0150055403320768
"Labour",-0.0394422375412512
"Conservative",0.00261974672034116
"Labour",-0.0198203934858046
"Conservative",0.00337768550994197
"Labour",-0.0316231108745174
"Conservative",-0.00968536487497558
"Labour",-0.0401835250311483
"Conservative",-0.0168915074032863
"Labour",-0.0334938083920435
"Conservative",-0.00854393413122234
"Labour",-0.0206093137008793
"Conservative",-0.0259380766750845
"Labour",0.00112340946091283
"Conservative",-0.0186300684128031
"Labour",-0.0206725292177213
"Conservative",-0.00961371913914708
"Labour",-0.0104741174699208
"Conservative",-0.0214824320540751
"Labour",0.00510997152204979
"Conservative",-0.00285541946449436
"Labour",-0.0439039325394555
"Conservative",-0.0166981704843318
"Labour",-0.0367533876032601
"Conservative",-0.0275580708557869
"Labour",-0.033762758680667
"Conservative",0.0203789127214084
"Labour",-0.040161828390931
"Conservative",-0.0253265275686766
"Labour",-0.0201928408222072
"Conservative",-0.00288945734565167
"Labour",-0.0368340893382903
"Conservative",-0.0379139443675621
"Labour",-0.02152135979356
"Conservative",-0.000848706046662264
"Labour",-0.015526151173268
"Conservative",-0.0348685478003099
"Labour",-0.0373272311563671
"Conservative",0.0135267946525846
"Labour",-0.0283143339699294
"Conservative",-0.0151546374400304
"Labour",-0.0168075426653659
"Conservative",-0.031091270468916
"Labour",0.00220801111283898
"Conservative",-0.00419112525363588
"Labour",-0.0348446893180527
"Conservative",-0.0140799912614437
"Labour",-0.0358473127264897
"Conservative",-0.0171443072826838
"Labour",-0.0135975114435057
"Conservative",-0.00665414319738465
"Labour",-0.0185945082966408
"Conservative",-0.0160706761358923
"Labour",-0.0209525461758603
"Conservative",-0.018359342289447
"Labour",-0.0139096758455727
"Conservative",-0.0101822131721903
"Labour",-0.0357260423334033
"Conservative",-0.0304859352294731
"Labour",-0.0228624240619201
"Conservative",-0.0380077013847867
"Labour",-0.00297093849534475
"Conservative",-0.00909314405682212
"Labour",-0.0196325462185137
"Conservative",-0.0289741675212706
"Labour",-0.0343506346458657
"Conservative",2.90146300754744e-05
"Labour",-0.0182759958249695
"Conservative",-0.00929771031275971
"Labour",-0.0225150754577253
"Conservative",0.000886248812963514
"Labour",0.00109405923072703
"Conservative",-0.0269519072344183
"Labour",-0.0263403861881778
"Conservative",-0.019427668445986
"Labour",-0.0313937310826153
"Conservative",-0.0311750599053844
"Labour",-0.0238697168624016
"Conservative",-0.0177208615523856
"Labour",-0.0168779168962315
"Conservative",-0.00158158532757456
"Labour",-0.0122660230096261
"Conservative",-0.0217288089611911
"Labour",-0.0158297075303991
"Conservative",-0.00276325486266242
"Labour",-0.0255873988189891
"Conservative",-0.00183202706259893
"Labour",-0.029150851427294
"Conservative",-0.00817226736917165
"Labour",-0.0218964071017633
"Conservative",-0.028888242028318
"Labour",-0.0033753723237413
"Conservative",-0.0301318907012833
"Labour",0.00664010047425719
"Conservative",-0.0333632371942879
"Labour",-0.0226140887957941
"Conservative",-0.0393485225514262
"Labour",-0.040276066484969
"Conservative",0.00860181944018232
"Labour",-0.0196640266008809
"Conservative",0.0186393072435502
"Labour",-0.0306921052323218
"Conservative",-0.00258999577080186
"Labour",-0.0282001565454664
"Conservative",-0.000439414662439692
"Labour",0.00825080105698911
"Conservative",0.00442545056390684
"Labour",-0.0180076690520319
"Conservative",-0.0236704976533323
"Labour",-0.033490023794772
"Conservative",-0.00956589565734812
"Labour",-0.0306792246786452
"Conservative",-0.0213134770253991
"Labour",-0.0218622431696365
"Conservative",-0.012995388481329
"Labour",-0.0246842000441661
"Conservative",0.000399273097852849
"Labour",-0.0324388153183093
"Conservative",-0.00320363505412286
"Labour",-0.0330588991782656
"Conservative",-0.0254041067887462
"Labour",-0.00269667167242958
"Conservative",0.00182944162988388
"Labour",-0.0147213111581645
"Conservative",0.0174346292596025
"Labour",-0.0164621455791465
"Conservative",-0.0071598082598122
"Labour",0.00269373461109553
"Conservative",0.00992909515115119
"Labour",-0.0183696085644774
"Conservative",0.00355266418262864
"Labour",-0.0407627746587044
"Conservative",-0.0164968834128527
"Labour",-0.0160037507064709
"Conservative",0.0113563556893979
"Labour",-0.0286555209169216
"Conservative",-0.00537286460156123
"Labour",-0.0381587002340962
"Conservative",-0.03130712752572
"Labour",0.0113198898053941
"Conservative",-0.00444962458819042
"Labour",-0.021187692881573
"Conservative",0.0113246668481942
"Labour",-0.0158479048994083
"Conservative",0.0115043736325706
"Labour",-0.0183678119819607
"Conservative",-0.00552806404654404
"Labour",0.00630801389772923
"Conservative",-0.0129915620851855
"Labour",-0.00570972255635325
"Conservative",-0.0222522382525825
"Labour",-0.0142240575735131
"Conservative",0.00327641583003855
"Labour",-0.0194699826619409
"Conservative",-0.0319671878827469
"Labour",-0.0139141341270873
"Conservative",-0.000571953452384877
"Labour",-0.0268162258938095
"Conservative",0.00992124460053423
"Labour",-0.0310172027532438
"Conservative",-0.0114283154381511
"Labour",-0.0189105046791039
"Conservative",-0.0101747684421275
"Labour",-0.0297392750840955
"Conservative",-0.00335930339246267
"Labour",-0.0274736182514989
"Conservative",0.000442352631648261
"Labour",-0.033219761310501
"Conservative",-0.0324977839846928
"Labour",-0.0165680915633815
"Conservative",0.00195657931420735
"Labour",-0.0392306836114239
"Conservative",-0.0380232308526746
"Labour",-0.0192425918112505
"Conservative",0.00575686659165846
"Labour",-0.0342300517002897
"Conservative",-0.00985202738830452
"Labour",-0.0248004531858401
"Conservative",-0.00951395976736381
"Labour",-0.0251876970948423
"Conservative",-0.00150026549548054
"Labour",0.00179894311196897
"Conservative",-0.0286445910273268
"Labour",-0.0120052581973628
"Conservative",0.00691249881894393
"Labour",-0.0116408749521129
"Conservative",-0.00928100977711787
"Labour",-0.0209687670840327
"Conservative",-0.00220151380433779
"Labour",-0.0283727788778984
"Conservative",-0.00534965900895179
"Labour",-0.0224025498527186
"Conservative",0.00616924212810332
"Labour",-0.0272250472270115
"Conservative",-0.0119156726273259
"Labour",-0.0189886214874175
"Conservative",-0.0275545705890125
"Labour",-0.0211120943446618
"Conservative",-0.00562156829148714
"Labour",-0.00508337574108975
"Conservative",-0.0406100423279958
"Labour",-0.0141676502519462
"Conservative",0.0185966143918843
"Labour",-0.0231742215855829
"Conservative",-0.00815157341501457
"Labour",-0.038038850932868
"Conservative",-0.0232478367184931
"Labour",-0.0182311026962314
"Conservative",0.0231082395015319
"Labour",-0.0337034208291797
"Conservative",-0.0167461731194471
"Labour",-0.0255118148859061
"Conservative",-0.0167754482566018
"Labour",-0.0214281657784075
"Conservative",-0.00976608546819807
"Labour",-0.0183529605427983
"Conservative",-0.00019826267609535
"Labour",-0.0209595422812624
"Conservative",-0.028630581187705
"Labour",-0.0431253674791501
"Conservative",-0.0129369744824851
"Labour",-0.0249398203955103
"Conservative",0.0174941956427966
"Labour",-0.00942008987464285
"Conservative",-0.00287809259253482
"Labour",-0.0120234404449024
"Conservative",-0.0237414854838461
"Labour",-0.0140194513401174
"Conservative",0.00861329504200504
"Labour",-0.0208485911973894
"Conservative",-0.0329289004300785
"Labour",-0.00504744214198002
"Conservative",-0.0104119453518249
"Labour",-0.0211943957817697
"Conservative",-0.0241137310991783
"Labour",-0.0118092736984097
"Conservative",-0.0175024346388662
"Labour",-0.0276929658184489
"Conservative",0.00534543354141558
"Labour",-0.012285185754056
"Conservative",-0.021971871739189
"Labour",-0.0338091829577423
"Conservative",-0.0158832742924677
"Labour",-0.0383209880281878
"Conservative",0.00664070562300624
"Labour",-0.0344764019767671
"Conservative",0.0129165690461496
"Labour",-0.00847147232106657
"Conservative",-0.0301426810351894
"Labour",-0.0141084105814567
"Conservative",-0.00895507358566352
"Labour",0.00726726972895017
"Conservative",0.00864622008091485
"Labour",-0.0192465709697659
"Conservative",-0.0153912299676185
"Labour",-0.0298292810739475
"Conservative",-0.0199280171960326
"Labour",-0.0123448327560687
"Conservative",-0.0111826457725625
"Labour",-0.0107709027057579
"Conservative",-0.0124357564913702
"Labour",-0.0365886857038211
"Conservative",-0.0192108485344899
"Labour",-0.0107817991766687
"Conservative",-0.0161005101765142
"Labour",-0.0178425365545745
"Conservative",-0.00637198634427257
"Labour",-0.0398852052569213
"Conservative",-0.0144781067057756
"Labour",-0.0286431391554787
"Conservative",0.000712778047825411
"Labour",-0.00634320639349966
"Conservative",-0.00446546847898169
"Labour",-0.0409966168025305
"Conservative",-0.0189302328651832
"Labour",-2.04001557053486e-05
"Conservative",-0.023814854280982
"Labour",-0.00540955951098295
"Conservative",-0.0247138440883009
"Labour",-0.0203016470327087
"Conservative",-0.0111862381552808
"Labour",-0.0213960090607386
"Conservative",0.00726532496638848
"Labour",-0.0228843760335789
"Conservative",-0.0367127056778871
"Labour",-0.0296104126985691
"Conservative",-0.0460903653584673
"Labour",-0.0418039612332818
"Conservative",0.00716482114070748
"Labour",-0.0335710531218421
"Conservative",-0.00650162430128883
"Labour",-0.0191869496325563
"Conservative",-0.000252341298652256
"Labour",-0.0215407878432647
"Conservative",-0.0197632033255739
"Labour",-0.0206698800407462
"Conservative",-0.00268962495330014
"Labour",-0.0125153305665052
"Conservative",-0.011172046592041
"Labour",-0.0011854234836702
"Conservative",-0.0117707115889586
"Labour",-0.0231335975685609
"Conservative",-0.014005173210945
"Labour",-0.0212856724354386
"Conservative",-0.0421420622418745
"Labour",-0.0334683616538801
"Conservative",-0.000612935999142196
"Labour",0.000554268231257222
"Conservative",-0.0424218132669752
"Labour",-0.0206486178002713
"Conservative",-0.0206607983574406
"Labour",-0.00678877467302183
"Conservative",-0.0252801540157808
"Labour",-0.0174251165132552
"Conservative",-0.00163287841874205
"Labour",0.00961528707384142
"Conservative",0.000873944657807808
"Labour",-0.0225311715354264
"Conservative",-0.0288414983978396
"Labour",-0.00921783149491526
"Conservative",-0.00474265473120002
"Labour",-0.0371964126172573
"Conservative",-0.0274830382643149
"Labour",-0.0171160694799562
"Conservative",-0.00470209240037598
"Labour",-0.0158601704346897
"Conservative",0.0133988413625616
"Labour",-0.0100869440256498
"Conservative",-0.0267871905538988
"Labour",-0.0104435872012545
"Conservative",-0.0161834609459928
"Labour",-0.017414783910898
"Conservative",0.00272520938114037
"Labour",-0.010759627229299
"Conservative",-0.0041355535031756
"Labour",-0.0170411330056004
"Conservative",-0.0255474730607208
"Labour",-0.0265102603922758
"Conservative",-0.00657359345103135
"Labour",-0.0188170207733874
"Conservative",-0.00668390032326408
"Labour",-0.0246997494401077
"Conservative",0.0150039136797258
"Labour",-0.0172123838794437
"Conservative",0.00681254955900244
"Labour",-0.0332878246227593
"Conservative",-0.0144577194910225
"Labour",-0.00971367709745467
"Conservative",-0.0220418688991878
"Labour",-0.033641665394296
"Conservative",-0.014979703631443
"Labour",-0.0131915043549275
"Conservative",-0.027574830502879
"Labour",-0.0294921196195317
"Conservative",0.000771747908821363
"Labour",-0.0270920505736032
"Conservative",-0.0158782245601216
"Labour",-0.0256272766104112
"Conservative",-0.0364459915901063
"Labour",-0.0294232680002266
"Conservative",-7.8498024468989e-05
"Labour",-0.00419136253221907
"Conservative",-0.000787941729434406
"Labour",-0.0114426722961024
"Conservative",-0.034267706823623
"Labour",-0.0250872343068763
"Conservative",0.0200866868369306
"Labour",0.000406126147483248
"Conservative",0.0058383414415127
"Labour",-0.0257782527010889
"Conservative",-0.00896750950147627
"Labour",-0.0114826051993469
"Conservative",-0.00385752759108412
"Labour",-0.0374698262189134
"Conservative",-0.0112746312239899
"Labour",-0.0185083979473727
"Conservative",0.0134654479503695
"Labour",-0.016125329444911
"Conservative",-0.0314834744134114
"Labour",-0.0406620057691034
"Conservative",-0.00747883063888994
"Labour",-0.0264701255233179
"Conservative",-0.0206059957380941
"Labour",-0.0348696420923316
"Conservative",-0.00575698761912576
"Labour",-0.0236639225847799
"Conservative",-0.0192555124111491
"Labour",-0.014456510302953
"Conservative",-0.0194114025139329
"Labour",-0.0316723919695943
"Conservative",-0.0256086407621142
"Labour",-0.0286927949691469
"Conservative",-0.0126823278560064
"Labour",-0.0222715570061865
"Conservative",-0.0370215348756912
"Labour",-0.0261326419083558
"Conservative",-0.0296961393260593
"Labour",-0.0180735675057536
"Conservative",-0.0286644252865839
"Labour",-0.0239033949584096
"Conservative",-0.00155507756987548
"Labour",-0.010069147259535
"Conservative",-0.0108112732948644
"Labour",-0.0303687496319285
"Conservative",-0.0270284115573999
